TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPct_num,PaymentType_cat
425,5/4/25,1116,2095,403,3.0,490.79,0.07,Cash
426,5/4/25,1179,2070,404,1.0,61.52,0.18,Cash
427,5/4/25,1195,2031,401,3.0,1695.9,0.03,GiftCard
428,5/4/25,1135,2090,403,0.0,0,0.11,Credit
429,5/4/25,1144,2014,401,1.0,443.34,0.18,Cash
430,5/4/25,1146,2068,402,1.0,2952.86,0.19,GiftCard
431,5/4/25,1083,2066,404,0.0,516.06,0.02,Credit
432,5/4/25,1174,2026,404,0.0,423.12,0.2,Cash
433,5/4/25,1130,2057,401,3.0,1747.92,0.08,GiftCard
434,5/4/25,1033,2065,404,3.0,0,0.18,GiftCard
435,5/4/25,1144,2007,404,2.0,933.42,0.14,PayPal
436,5/4/25,1185,2002,404,2.0,692.8,0.02,Credit
437,5/4/25,1000,2095,402,0.0,0,0.14,Credit
438,5/4/25,1011,2054,403,0.0,900.51,0.02,Cash
439,5/4/25,1138,2007,401,3.0,2333.56,0.18,Credit
440,5/4/25,1008,2036,404,1.0,196.18,0.15,GiftCard
441,5/4/25,1196,2017,404,2.0,741.92,0.01,GiftCard
442,5/4/25,1097,2057,404,3.0,436.98,0.05,GiftCard
443,5/4/25,1020,2087,402,2.0,637.28,0.18,PayPal
444,5/4/25,1030,2022,404,1.0,604.06,0.04,PayPal
445,5/4/25,1186,2028,401,0.0,2551.76,0.2,Cash
446,5/4/25,1076,2059,404,3.0,1536.15,0.06,Credit
447,5/4/25,1058,2031,404,2.0,0,0.17,GiftCard
448,5/4/25,1039,2035,402,0.0,899.99,0.15,Cash
449,5/4/25,1008,2084,404,0.0,845.55,0.06,PayPal
450,5/4/25,1061,2026,401,0.0,423.12,0.05,GiftCard
451,5/4/25,1152,2004,404,0.0,2781.75,0.02,Cash
452,5/4/25,1062,2094,401,3.0,1973.4,0.12,PayPal
453,5/4/25,1112,2029,402,0.0,13.51,0.19,Cash
454,5/4/25,1035,2064,403,1.0,0,0,PayPal
455,5/4/25,1187,2073,403,2.0,399.54,0.05,Cash
456,5/4/25,1060,2038,402,1.0,3335.44,0.02,PayPal
457,5/4/25,1105,2038,403,0.0,1853.02,0.12,Credit
458,5/4/25,1142,2075,402,3.0,3903.2,0.05,PayPal
459,5/4/25,1142,2063,401,2.0,1325.9,0.2,GiftCard
460,5/4/25,1164,2085,404,2.0,387.44,0.14,Cash
461,5/4/25,1178,2053,404,1.0,1647.4,0.12,PayPal
462,5/4/25,1076,2048,402,3.0,1072.89,0.09,Cash
463,5/4/25,1061,2028,403,1.0,1148.29,0.16,Credit
464,5/4/25,1118,2007,404,3.0,1750.17,0.12,PayPal
465,5/4/25,1142,2067,402,3.0,1163.8,0.05,PayPal
466,5/4/25,1062,2032,402,2.0,756.48,0.1,GiftCard
467,5/4/25,1165,2010,404,2.0,124.54,0.12,GiftCard
468,5/4/25,1023,2068,402,0.0,2460.72,0.04,Cash
469,5/4/25,1068,2048,401,0.0,715.26,0.15,PayPal
470,5/4/25,1048,2097,402,3.0,0,0.14,GiftCard
471,5/4/25,1053,2042,403,0.0,167.61,0.18,PayPal
472,5/4/25,1054,2024,401,3.0,372.81,0.16,Credit
473,5/4/25,1062,2089,402,3.0,1240.56,0.13,GiftCard
474,5/4/25,1061,2070,403,2.0,27.34,0.05,GiftCard
475,5/4/25,1097,2059,403,2.0,0,0.2,GiftCard
476,5/4/25,1066,2046,404,3.0,200.58,0.08,GiftCard
477,5/4/25,1025,2092,404,2.0,771.54,0.11,Credit
478,5/4/25,1052,2047,403,3.0,334.98,0.01,GiftCard
479,5/4/25,1011,2072,402,1.0,756.54,0.18,PayPal
480,5/4/25,1004,2033,404,2.0,0,0.04,Cash
481,5/4/25,1039,2025,403,1.0,503.32,0.06,PayPal
482,5/4/25,1097,2072,402,3.0,420.3,0.02,Credit
483,5/4/25,1140,2083,403,2.0,1843.58,0.15,PayPal
484,5/4/25,1195,2062,404,3.0,3096.8,0.16,GiftCard
485,5/4/25,1043,2093,403,1.0,1360.69,0.17,Cash
486,5/4/25,1035,2092,404,1.0,0,0.13,Credit
487,5/4/25,1138,2082,401,0.0,533.2,0.2,GiftCard
488,5/4/25,1019,2085,401,0.0,484.3,0.03,Cash
489,5/4/25,1105,2017,402,0.0,1391.1,0.2,GiftCard
490,5/4/25,1181,2019,401,1.0,4202.68,0.05,GiftCard
491,5/4/25,1129,2058,403,0.0,1333.5,0.17,Cash
492,5/4/25,1158,2081,404,3.0,2984.88,0.14,Credit
493,5/4/25,1004,2000,404,0.0,2907.93,0.17,PayPal
494,5/4/25,1004,2067,403,2.0,465.52,0.08,Cash
495,5/4/25,1004,2064,404,1.0,1323.18,0.19,Cash
496,5/4/25,1027,2012,402,1.0,1121.74,0.05,PayPal
497,5/4/25,1049,2079,403,2.0,3802.16,0.13,PayPal
498,5/4/25,1068,2050,401,2.0,0,0.13,PayPal
499,5/4/25,1103,2058,402,1.0,600.08,0.08,Credit
500,5/4/25,1076,2087,401,0.0,159.32,0.08,GiftCard
501,5/4/25,1023,2051,404,3.0,351.96,0.09,Cash
502,5/4/25,1141,2060,401,0.0,408.38,0.16,PayPal
503,5/4/25,1179,2021,401,3.0,835.41,0.01,GiftCard
504,5/4/25,1111,2082,403,0.0,0,0.17,Credit
505,5/4/25,1135,2005,402,1.0,1157.71,0.06,GiftCard
506,5/4/25,1177,2072,404,2.0,1008.72,0.18,PayPal
507,5/4/25,1011,2009,403,0.0,0,0.08,GiftCard
508,5/4/25,1045,2040,401,1.0,31.09,0.16,Cash
509,5/4/25,1150,2018,404,0.0,1084.52,0.03,PayPal
510,5/4/25,1076,2020,402,3.0,2254.98,0.1,GiftCard
511,5/4/25,1173,2069,403,3.0,232.39,0.15,PayPal
512,5/4/25,1193,2094,402,0.0,1480.05,0.03,PayPal
513,5/4/25,1128,2095,403,0.0,0,0.06,Credit
514,5/4/25,1025,2055,402,0.0,107.88,0.03,Cash
515,5/4/25,1087,2077,404,2.0,449.46,0.02,Cash
516,5/4/25,1007,2081,403,3.0,746.22,0.07,GiftCard
517,5/4/25,1125,2029,403,3.0,40.53,0.18,PayPal
518,5/4/25,1110,2023,404,0.0,1879.08,0.17,PayPal
519,5/4/25,1197,2079,403,1.0,855.49,0.02,Credit
520,5/4/25,1182,2009,401,2.0,53.05,0.01,Credit
521,5/4/25,1039,2048,402,3.0,357.63,0,Credit
522,5/4/25,1081,2046,401,0.0,33.43,0.07,PayPal
523,5/4/25,1001,2039,404,2.0,2343.46,0.2,Credit
524,5/4/25,1194,2034,401,1.0,245.11,0.18,GiftCard
525,5/4/25,1022,2023,404,3.0,5637.24,0.13,GiftCard
526,5/4/25,1142,2071,404,0.0,615.16,0.04,GiftCard
527,5/4/25,1006,2011,403,0.0,1229.22,0.18,Cash
528,5/4/25,1152,2076,403,3.0,2418.21,0.04,Cash
529,5/4/25,1003,2037,404,3.0,1440.56,0.09,Credit
530,5/4/25,1199,2010,402,1.0,210.17,0.07,Cash
531,5/4/25,1175,2048,402,1.0,965.6,0.07,PayPal
532,5/4/25,1068,2038,403,3.0,0,0.17,Cash
533,5/4/25,1037,2008,402,3.0,266.36,0.11,Credit
534,5/4/25,1070,2053,403,3.0,1830.45,0.15,PayPal
535,5/4/25,1005,2009,403,2.0,53.05,0.19,Credit
536,5/4/25,1063,2092,404,1.0,867.98,0,PayPal
537,5/4/25,1117,2013,402,2.0,2244.86,0.2,GiftCard
538,5/4/25,1001,2050,403,3.0,0,0.06,GiftCard
539,5/4/25,1084,2056,403,3.0,1574.16,0.14,Cash
540,5/4/25,1166,2076,402,2.0,0,0.08,Credit
541,5/4/25,1082,2077,402,3.0,0,0.01,Credit
542,5/4/25,1080,2022,404,2.0,1073.89,0.09,Cash
543,5/4/25,1074,2094,404,1.0,444.02,0.04,GiftCard
544,5/4/25,1083,2048,403,3.0,0,0.17,PayPal
545,5/4/25,1093,2014,402,1.0,221.67,0.04,Credit
546,5/4/25,1174,2098,401,3.0,2723.58,0.14,GiftCard
547,5/4/25,1181,2026,404,2.0,507.74,0.2,GiftCard
548,5/4/25,1177,2008,404,3.0,332.95,0.09,Cash
549,5/4/25,1035,2081,403,1.0,1343.2,0.04,GiftCard
550,5/4/25,1064,2084,402,3.0,845.55,0.07,PayPal
551,5/4/25,1096,2009,404,3.0,198.93,0.04,PayPal
552,5/4/25,1149,2051,404,0.0,0,0,Cash
553,5/4/25,1092,2089,401,0.0,827.04,0.04,Credit
554,5/4/25,1196,2031,403,1.0,1526.31,0.01,Credit
555,5/4/25,1165,2078,401,3.0,142.01,0.03,GiftCard
556,5/4/25,1192,2042,404,0.0,1005.66,0.13,GiftCard
557,5/4/25,1002,2012,403,1.0,560.87,0.08,PayPal
558,5/4/25,1130,2095,402,3.0,1963.16,0.05,GiftCard
559,5/4/25,1095,2050,404,1.0,168.1,0.19,Cash
560,5/4/25,1088,2003,404,0.0,385.18,0.07,Cash
561,5/4/25,1075,2053,401,0.0,1830.45,0.08,Credit
562,5/4/25,1186,2018,403,2.0,1301.42,0.03,GiftCard
563,5/4/25,1087,2058,402,3.0,2667,0.16,Cash
564,5/4/25,1089,2060,401,3.0,408.38,0.18,PayPal
565,5/4/25,1184,2089,404,2.0,1984.9,0.16,GiftCard
566,5/4/25,1017,2038,401,0.0,0,0.14,Credit
567,5/4/25,1005,2043,401,1.0,786.1,0.08,Cash
568,5/4/25,1189,2031,402,1.0,2035.08,0.12,PayPal
569,5/4/25,1084,2071,404,3.0,0,0.17,Cash
570,5/4/25,1059,2051,402,1.0,527.94,0.17,Credit
571,5/4/25,1163,2084,404,3.0,845.55,0.04,PayPal
572,5/4/25,1007,2094,402,3.0,493.35,0.01,PayPal
573,5/4/25,1151,2054,404,0.0,0,0.15,Cash
574,5/4/25,1180,2027,402,2.0,0,0.2,GiftCard
575,5/4/25,1192,2090,401,0.0,286.56,0,PayPal
576,5/4/25,1137,2023,403,2.0,1503.26,0.12,PayPal
577,5/4/25,1050,2058,401,2.0,1066.8,0.08,PayPal
578,5/4/25,1171,2062,403,3.0,619.36,0.1,PayPal
579,5/4/25,1156,2050,401,2.0,0,0.09,Cash
580,5/4/25,1090,2058,402,2.0,1066.8,0.04,Cash
581,5/4/25,1157,2075,401,1.0,702.58,0.09,Cash
582,5/4/25,1080,2015,402,2.0,1619.93,0.02,PayPal
583,5/4/25,1029,2023,403,1.0,0,0.15,Credit
584,5/4/25,1130,2049,404,1.0,845.86,0.07,GiftCard
585,5/4/25,1147,2049,404,1.0,845.86,0.2,Credit
586,5/4/25,1124,2081,402,1.0,2686.39,0.05,Credit
587,5/4/25,1125,2036,402,1.0,588.55,0.17,Cash
588,5/4/25,1080,2057,401,2.0,699.17,0.2,Credit
589,5/4/25,1002,2062,402,1.0,1114.85,0.11,GiftCard
590,5/4/25,1098,2071,404,3.0,1845.48,0.16,GiftCard
591,5/4/25,1175,2062,404,3.0,1858.08,0.11,GiftCard
592,5/4/25,1125,2021,401,0.0,1670.82,0.08,PayPal
593,5/4/25,1194,2028,403,0.0,637.94,0.2,Credit
594,5/4/25,1070,2028,403,1.0,0,0.1,Cash
595,5/4/25,1199,2058,404,0.0,2667,0,Credit
596,5/4/25,1146,2014,403,2.0,0,0.2,Credit
597,5/4/25,1138,2096,401,3.0,2688.72,0.16,GiftCard
598,5/4/25,1139,2027,404,0.0,258.61,0.16,Credit
599,5/4/25,1188,2083,402,2.0,1229.06,0.09,Cash
600,5/4/25,1008,2057,403,2.0,699.17,0.05,GiftCard
601,5/4/25,1022,2056,401,1.0,2361.24,0.12,Cash
602,5/4/25,1053,2094,403,3.0,493.35,0.08,PayPal
603,5/4/25,1042,2078,402,1.0,127.81,0.06,PayPal
604,5/4/25,1052,2007,403,2.0,2333.56,0.02,Cash
605,5/4/25,1152,2068,402,2.0,656.19,0.15,PayPal
606,5/4/25,1180,2037,403,2.0,288.11,0.03,GiftCard
607,5/4/25,1131,2086,401,1.0,2414.07,0.01,Cash
608,5/4/25,1192,2052,401,2.0,0,0.07,GiftCard
609,5/4/25,1167,2016,402,1.0,290.72,0.11,Cash
610,5/4/25,1037,2091,403,1.0,0,0.02,PayPal
611,5/4/25,1194,2086,404,3.0,0,0.09,PayPal
612,5/4/25,1036,2073,403,3.0,1997.72,0.09,Cash
613,5/4/25,1096,2057,401,0.0,1310.94,0.09,PayPal
614,5/4/25,1103,2065,403,2.0,376.27,0.12,Credit
615,5/4/25,1116,2062,403,0.0,1238.72,0.1,GiftCard
616,5/4/25,1198,2093,401,3.0,0,0.19,Cash
617,5/4/25,1162,2085,403,0.0,0,0,Cash
618,5/4/25,1136,2050,402,3.0,933.9,0.11,GiftCard
619,5/4/25,1054,2063,403,2.0,441.97,0.07,Cash
620,5/4/25,1072,2043,402,3.0,4367.25,0.01,GiftCard
621,5/4/25,1087,2087,401,0.0,637.28,0.2,Credit
622,5/4/25,1025,2080,404,0.0,3329.04,0.15,PayPal
623,5/4/25,1031,2020,404,3.0,1127.49,0.06,PayPal
624,5/4/25,1000,2054,402,1.0,1620.92,0.19,Credit
625,5/4/25,1166,2038,402,2.0,2223.62,0.05,Credit
626,5/4/25,1023,2083,403,2.0,1229.06,0.13,Credit
627,5/4/25,1021,2047,402,0.0,1674.9,0.08,Credit
628,5/4/25,1101,2080,403,1.0,3745.17,0.15,Cash
629,5/4/25,1109,2083,401,0.0,768.16,0.06,PayPal
630,5/4/25,1000,2027,404,0.0,517.22,0.15,PayPal
631,5/4/25,1033,2075,402,3.0,780.64,0,GiftCard
632,5/4/25,1002,2001,403,0.0,824.7,0.06,Cash
633,5/4/25,1108,2088,402,3.0,3546.75,0.18,PayPal
634,5/4/25,1018,2029,404,0.0,27.02,0.01,Cash
635,5/4/25,1187,2013,401,2.0,2993.15,0.19,Cash
636,5/4/25,1094,2038,402,3.0,926.51,0.03,GiftCard
637,5/4/25,1198,2096,402,1.0,1814.89,0.15,GiftCard
638,5/4/25,1017,2067,401,1.0,523.71,0.14,Cash
639,5/4/25,1112,2044,402,1.0,560.47,0.08,Cash
640,5/4/25,1105,2078,404,1.0,383.43,0.11,Cash
641,5/4/25,1022,2012,402,0.0,623.19,0.07,PayPal
642,5/4/25,1150,2093,404,2.0,1814.26,0.05,Cash
643,5/4/25,1109,2040,402,1.0,31.09,0.11,Credit
644,5/4/25,1070,2082,401,1.0,719.82,0.05,GiftCard
645,5/4/25,1141,2076,403,0.0,3224.28,0.18,GiftCard
646,5/4/25,1168,2038,402,1.0,1667.72,0.18,PayPal
647,5/4/25,1191,2050,403,0.0,560.34,0.15,PayPal
648,5/4/25,1005,2030,404,3.0,679.88,0.07,Cash
649,5/4/25,1028,2030,404,0.0,509.91,0.14,Cash
650,5/4/25,1135,2001,403,2.0,989.64,0.19,Cash
651,5/4/25,1033,2049,404,2.0,751.87,0.07,PayPal
652,5/4/25,1139,2087,402,3.0,0,0.06,Cash
653,5/4/25,1197,2009,401,0.0,265.24,0.03,GiftCard
654,5/4/25,1003,2033,402,0.0,836.25,0.14,Cash
655,5/4/25,1015,2050,403,3.0,560.34,0.17,GiftCard
656,5/4/25,1108,2089,404,0.0,413.52,0.1,Credit
657,5/4/25,1163,2068,402,2.0,3280.96,0.19,PayPal
658,5/4/25,1021,2039,401,1.0,878.8,0.15,Credit
659,5/4/25,1039,2068,403,3.0,2460.72,0.2,Credit
660,5/4/25,1150,2081,401,2.0,1193.95,0.05,GiftCard
661,5/4/25,1178,2055,402,0.0,53.94,0.09,PayPal
662,5/4/25,1062,2011,404,0.0,0,0.1,Cash
663,5/4/25,1116,2078,401,2.0,0,0.08,Credit
664,5/4/25,1170,2094,402,0.0,986.7,0.02,Credit
665,5/4/25,1003,2090,402,0.0,143.28,0.15,Cash
666,5/4/25,1041,2063,403,2.0,1325.9,0,Credit
667,5/4/25,1042,2047,402,2.0,803.95,0.19,Credit
668,5/4/25,1187,2015,401,2.0,0,0.18,PayPal
669,5/4/25,1109,2034,401,2.0,326.81,0.14,Cash
670,5/4/25,1182,2073,401,3.0,499.43,0.06,Cash
671,5/4/25,1116,2065,403,0.0,470.34,0.16,Credit
672,5/4/25,1127,2072,402,2.0,1008.72,0,PayPal
673,5/4/25,1040,2032,401,0.0,0,0.16,GiftCard
674,5/4/25,1058,2094,401,0.0,493.35,0.14,Credit
675,5/4/25,1003,2031,401,3.0,1695.9,0.06,Credit
676,5/4/25,1093,2049,402,1.0,1691.71,0.06,PayPal
677,5/4/25,1009,2070,404,1.0,30.76,0.02,GiftCard
678,5/4/25,1082,2031,404,2.0,452.24,0.14,GiftCard
679,5/4/25,1069,2009,403,0.0,0,0.2,Credit
680,5/4/25,1128,2086,401,1.0,804.69,0.16,Credit
681,5/4/25,1057,2066,401,3.0,1548.18,0.1,Credit
682,5/4/25,1017,2059,403,2.0,409.64,0.05,PayPal
683,5/4/25,1083,2011,404,0.0,1638.96,0.16,GiftCard
684,5/4/25,1094,2025,403,2.0,223.7,0.12,GiftCard
685,5/4/25,1189,2079,402,3.0,3802.16,0.16,PayPal
686,5/4/25,1094,2075,404,1.0,702.58,0.07,GiftCard
687,5/4/25,1187,2069,402,1.0,627.45,0,Cash
688,5/4/25,1001,2052,401,1.0,0,0.2,Cash
689,5/4/25,1138,2044,401,2.0,166.06,0.07,Cash
690,5/4/25,1000,2097,404,2.0,1347.36,0.18,PayPal
691,5/4/25,1026,2026,402,3.0,211.56,0.14,PayPal
692,5/4/25,1125,2007,402,2.0,933.42,0.06,Credit
693,5/4/25,1023,2005,402,3.0,1286.34,0.09,GiftCard
694,5/4/25,1179,2047,404,0.0,669.96,0.07,GiftCard
695,5/4/25,1148,2012,402,3.0,3115.95,0.18,Cash
696,5/4/25,1019,2075,401,3.0,2341.92,0.05,PayPal
697,5/4/25,1169,2016,402,2.0,775.25,0.19,Cash
698,5/4/25,1066,2040,404,2.0,55.26,0.06,GiftCard
699,5/4/25,1081,2057,403,1.0,393.28,0.18,Credit
700,5/4/25,1019,2025,402,0.0,559.24,0.16,Cash
701,5/4/25,1039,2013,402,3.0,4676.8,0.07,Credit
702,5/4/25,1119,2040,404,0.0,69.08,0.07,PayPal
703,5/4/25,1137,2045,402,3.0,0,0.03,Cash
704,5/4/25,1078,2059,403,0.0,1536.15,0.17,PayPal
705,5/4/25,1023,2020,403,0.0,0,0.03,GiftCard
706,5/4/25,1055,2041,402,0.0,4021.05,0.12,Credit
707,5/4/25,1182,2031,403,3.0,1695.9,0.04,GiftCard
708,5/4/25,1131,2006,403,2.0,475.2,0.09,GiftCard
709,5/4/25,1044,2003,404,3.0,1155.54,0.07,GiftCard
710,5/4/25,1142,2095,402,0.0,2453.95,0.01,Credit
711,5/4/25,1118,2013,402,0.0,1870.72,0.07,Cash
712,5/4/25,1003,2007,402,1.0,1050.1,0.17,Credit
713,5/4/25,1050,2051,403,0.0,117.32,0.2,Cash
714,5/4/25,1149,2075,403,0.0,780.64,0.15,Cash
715,5/4/25,1005,2008,402,3.0,466.13,0.14,Cash
716,5/4/25,1032,2011,403,0.0,409.74,0.19,Credit
717,5/4/25,1010,2059,401,1.0,921.69,0.2,Cash
718,5/4/25,1146,2055,404,3.0,0,0.12,Cash
719,5/4/25,1007,2048,404,1.0,1287.47,0.03,GiftCard
720,5/4/25,1090,2027,402,2.0,413.78,0.09,GiftCard
721,5/4/25,1071,2057,402,0.0,1310.94,0.1,GiftCard
722,5/4/25,1157,2079,402,2.0,2281.3,0.05,GiftCard
723,5/4/25,1127,2052,404,0.0,2193.78,0.04,GiftCard
724,5/4/25,1022,2035,404,1.0,1619.98,0.16,Cash
725,5/4/25,1107,2025,402,0.0,279.62,0.16,Credit
726,5/4/25,1097,2091,403,3.0,2717.37,0.17,Cash
727,5/4/25,1139,2062,403,2.0,1486.46,0.11,Credit
728,5/4/25,1099,2034,402,0.0,408.51,0.06,PayPal
729,5/4/25,1081,2076,402,0.0,2418.21,0.07,PayPal
730,5/4/25,1199,2035,401,3.0,2699.97,0.03,Credit
731,5/4/25,1135,2045,402,1.0,842.78,0.11,Cash
732,5/4/25,1025,2031,402,2.0,904.48,0.09,GiftCard
733,5/4/25,1136,2094,401,1.0,0,0.08,GiftCard
734,5/4/25,1147,2049,403,1.0,3383.42,0.16,PayPal
735,5/4/25,1045,2030,403,2.0,407.93,0.18,PayPal
736,5/4/25,1151,2003,403,1.0,693.32,0.13,PayPal
737,5/4/25,1144,2024,404,2.0,298.25,0.01,Credit
738,5/4/25,1044,2062,401,0.0,1238.72,0.01,GiftCard
739,5/4/25,1014,2029,402,0.0,13.51,0.17,GiftCard
740,5/4/25,1134,2061,401,2.0,639.74,0.16,PayPal
741,5/4/25,1157,2025,402,2.0,671.09,0.09,GiftCard
742,5/4/25,1183,2022,403,0.0,2684.72,0.08,GiftCard
743,5/4/25,1005,2018,402,0.0,542.26,0.04,PayPal
744,5/4/25,1134,2046,401,2.0,53.49,0.07,Credit
745,5/4/25,1180,2084,404,0.0,281.85,0.04,Cash
746,5/4/25,1086,2038,403,1.0,1667.72,0.18,PayPal
747,5/4/25,1040,2093,404,3.0,755.94,0.11,GiftCard
748,5/4/25,1166,2040,402,2.0,27.63,0.01,Cash
749,5/4/25,1057,2085,402,3.0,1452.9,0.15,Credit
750,5/4/25,1078,2093,403,1.0,0,0.14,Cash
751,5/4/25,1045,2093,401,3.0,2267.82,0.05,Credit
752,5/4/25,1197,2072,401,1.0,1513.08,0.05,PayPal
753,5/4/25,1154,2040,402,0.0,69.08,0.11,Credit
754,5/4/25,1127,2018,403,0.0,0,0.03,Cash
755,5/4/25,1060,2044,403,1.0,934.11,0.19,Cash
756,5/4/25,1162,2011,403,3.0,1229.22,0.17,GiftCard
757,5/4/25,1002,2033,402,1.0,3010.5,0.03,Credit
758,5/4/25,1177,2008,403,2.0,159.82,0.01,GiftCard
759,5/4/25,1027,2092,401,0.0,482.21,0.11,Cash
760,5/4/25,1098,2056,404,1.0,944.5,0.12,PayPal
761,5/4/25,1105,2063,404,2.0,2209.84,0.09,PayPal
762,5/4/25,1139,2048,401,3.0,357.63,0.01,GiftCard
763,5/4/25,1147,2083,402,1.0,691.34,0.06,Credit
764,5/4/25,1115,2009,401,2.0,53.05,0.19,Cash
765,5/4/25,1005,2040,403,0.0,103.62,0.19,PayPal
766,5/4/25,1018,2043,402,3.0,2620.35,0.07,Cash
767,5/4/25,1041,2093,401,0.0,755.94,0.06,PayPal
768,5/4/25,1086,2076,404,0.0,0,0.09,Credit
769,5/4/25,1110,2083,402,3.0,768.16,0.07,GiftCard
770,5/4/25,1040,2006,401,2.0,0,0.14,PayPal
771,5/4/25,1052,2024,404,2.0,298.25,0.11,PayPal
772,5/4/25,1169,2036,403,1.0,392.36,0.19,PayPal
773,5/4/25,1024,2006,404,3.0,0,0.19,GiftCard
774,5/4/25,1039,2006,403,0.0,198,0.2,PayPal
775,5/4/25,1109,2011,403,3.0,1638.96,0.01,Cash
776,5/4/25,1051,2012,401,1.0,1121.74,0.12,PayPal
777,5/4/25,1043,2081,403,0.0,746.22,0.04,Credit
778,5/4/25,1121,2014,403,3.0,985.2,0.16,PayPal
779,5/4/25,1120,2062,403,0.0,2477.44,0.12,GiftCard
780,5/4/25,1164,2069,404,1.0,0,0.15,GiftCard
781,5/4/25,1094,2048,403,1.0,321.87,0.01,GiftCard
782,5/4/25,1114,2005,403,3.0,428.78,0.05,Cash
783,5/4/25,1119,2033,402,2.0,1338,0.03,PayPal
784,5/4/25,1144,2007,402,0.0,1166.78,0.06,Cash
785,5/4/25,1021,2085,403,3.0,0,0.14,GiftCard
786,5/4/25,1193,2075,402,0.0,1561.28,0.09,Cash
787,5/4/25,1099,2066,404,3.0,0,0.14,PayPal
788,5/4/25,1146,2030,404,2.0,543.9,0.07,PayPal
789,5/4/25,1020,2050,401,1.0,168.1,0.17,Credit
790,5/4/25,1030,2096,404,1.0,3024.81,0.05,Credit
791,5/4/25,1042,2027,402,1.0,232.75,0.12,PayPal
792,5/4/25,1010,2054,401,3.0,900.51,0.17,Credit
793,5/4/25,1051,2080,402,2.0,0,0.16,GiftCard
794,5/4/25,1081,2093,401,0.0,755.94,0,GiftCard
795,5/4/25,1099,2071,404,2.0,984.26,0.04,PayPal
796,5/4/25,1070,2066,404,0.0,0,0,PayPal
797,5/4/25,1179,2079,404,0.0,2851.62,0.19,GiftCard
798,5/4/25,1106,2019,402,0.0,3735.72,0.03,Credit
799,5/4/25,1027,2072,401,2.0,672.48,0.2,Credit
800,5/4/25,1137,2044,404,2.0,830.32,0.09,Cash
801,5/4/25,1098,2083,404,3.0,2304.48,0.07,Credit
802,5/4/25,1009,2022,403,3.0,2684.72,0.07,Credit
803,5/4/25,1036,2079,404,0.0,950.54,0.15,GiftCard
804,5/4/25,1101,2042,402,0.0,335.22,0.07,GiftCard
805,5/4/25,1190,2060,403,2.0,0,0.07,GiftCard
806,5/4/25,1005,2043,403,2.0,2096.28,0.03,GiftCard
807,5/4/25,1071,2062,401,1.0,557.42,0.04,GiftCard
808,5/4/25,1034,2038,404,2.0,2223.62,0.17,Credit
809,5/4/25,1068,2093,404,0.0,2267.82,0.06,GiftCard
810,5/4/25,1048,2056,402,3.0,524.72,0.2,PayPal
811,5/4/25,1189,2062,403,0.0,1858.08,0.07,Cash
812,5/4/25,1131,2020,401,2.0,0,0.03,PayPal
813,5/4/25,1181,2064,404,1.0,264.64,0.06,GiftCard
814,5/4/25,1199,2067,401,1.0,0,0.09,PayPal
815,5/4/25,1049,2025,401,1.0,503.32,0.18,Credit
816,5/4/25,1008,2058,401,2.0,533.4,0.02,Credit
817,5/4/25,1180,2025,403,2.0,894.78,0.16,GiftCard
818,5/4/25,1118,2064,404,0.0,882.12,0.08,Cash
819,5/4/25,1174,2003,402,2.0,308.14,0.06,Credit
820,5/4/25,1125,2076,404,1.0,725.46,0.11,Cash
821,5/4/25,1121,2075,403,2.0,2498.05,0.04,Cash
822,5/4/25,1041,2033,401,2.0,669,0.03,Credit
823,5/4/25,1007,2049,401,1.0,845.86,0.01,Cash
824,5/4/25,1146,2099,402,1.0,581.69,0.03,PayPal
825,5/4/25,1165,2028,402,2.0,1531.06,0.2,GiftCard
826,5/4/25,1166,2052,401,0.0,731.26,0.15,Cash
827,5/4/25,1121,2016,402,0.0,646.04,0.09,GiftCard
828,5/4/25,1057,2032,403,2.0,3782.4,0.14,Credit
829,5/4/25,1108,2048,403,3.0,357.63,0.11,Credit
830,5/4/25,1064,2027,404,2.0,413.78,0.2,Cash
831,5/4/25,1173,2066,404,0.0,2580.3,0.19,Credit
832,5/4/25,1001,2065,403,2.0,376.27,0.17,Credit
833,5/4/25,1076,2087,401,3.0,796.6,0.04,GiftCard
834,5/4/25,1016,2043,403,2.0,2795.04,0.06,PayPal
835,5/4/25,1070,2033,403,1.0,752.62,0.2,GiftCard
836,5/4/25,1038,2066,402,0.0,1032.12,0.14,Credit
837,5/4/25,1153,2051,403,1.0,316.76,0.06,Credit
838,5/4/25,1184,2003,404,2.0,1848.86,0.05,Credit
839,5/4/25,1066,2053,404,3.0,0,0.08,Cash
840,5/4/25,1188,2004,402,2.0,2967.2,0.03,GiftCard
841,5/4/25,1185,2091,402,3.0,3623.16,0.06,Cash
842,5/4/25,1171,2045,403,1.0,280.93,0.2,GiftCard
843,5/4/25,1168,2071,402,2.0,1968.51,0.11,PayPal
844,5/4/25,1024,2060,402,2.0,326.7,0.04,Credit
845,5/4/25,1185,2071,402,2.0,984.26,0.08,PayPal
846,5/4/25,1167,2011,402,2.0,327.79,0.07,GiftCard
847,5/4/25,1057,2095,403,3.0,2453.95,0.11,Cash
848,5/4/25,1084,2047,403,2.0,803.95,0.13,PayPal
849,5/4/25,1118,2015,404,0.0,4049.82,0.11,Cash
